# Data from the intermediate resolution GMT shoreline, borders, and rivers database
NaN NaN
23.472	67.5564
23.4311	67.4656
23.4869	67.4381
23.565	67.4522
23.7678	67.4161
23.7447	67.3684
23.7733	67.3144
23.7417	67.2847
23.6056	67.2595
23.5844	67.2239
23.6103	67.2016
23.5717	67.1566
23.6611	67.098
23.7311	67.0083
23.9411	66.88
24.0078	66.8006
23.937	66.7869
23.89	66.743
23.8786	66.5573
23.7253	66.5008
23.6467	66.4483
23.6806	66.3647
23.6609	66.3172
23.7278	66.1958
23.9308	66.1356
23.955	66.0808
24.0367	66.0159
24.0611	65.9339
24.1667	65.8305
24.1214	65.7803
24.1958	65.7272
24.1642	65.6905
24.195	65.6561
24.1356	65.5133
NaN NaN
27.3508	70
27.3005	69.9905
27.2925	69.9506
27.0689	69.9089
26.8861	69.9267
26.8403	69.9506
26.7131	69.9416
26.6169	69.9516
26.4711	69.9355
26.3792	69.8547
26.1564	69.7428
25.9889	69.7066
25.9422	69.6675
25.9758	69.6303
25.9494	69.5783
25.8531	69.547
25.8744	69.4864
25.8275	69.4364
25.8347	69.3845
25.7552	69.3423
25.7142	69.2556
25.7325	69.1092
25.8092	69.0114
25.6233	68.8842
25.4189	68.8886
25.2145	68.8175
25.1547	68.7678
25.1033	68.6347
25	68.6106
NaN NaN
28.9594	69.0506
28.4569	68.9184
28.4319	68.8969
28.4791	68.8736
28.7378	68.8759
28.8206	68.8444
28.7386	68.7342
28.4575	68.5319
28.6967	68.1933
29.3569	68.0825
29.6917	67.8153
30	67.705
NaN NaN
30	67.678
29.9897	67.6719
29.9778	67.5725
29.9328	67.5139
29.5461	67.3105
29.1569	67.0308
29.0878	66.97
29.075	66.88
29.1344	66.8161
29.33	66.7003
29.4205	66.585
29.5441	66.4997
29.6386	66.3225
29.9064	66.1317
29.977	65.9811
30	65.9526
NaN NaN
30	65.6868
29.722	65.6381
29.8597	65.5661
29.7461	65.5145
29.7475	65.342
29.5964	65.2489
29.6397	65.2245
29.8536	65.2161
29.8703	65.1875
29.8233	65.1489
29.8739	65.1209
29.6289	65.063
29.6067	65.0017
29.6073	65
NaN NaN
27.9934	70
27.9981	69.9936
28.1525	69.9155
28.3233	69.8875
28.3797	69.8275
29.0989	69.708
29.1275	69.6858
29.2997	69.4803
29.1222	69.3709
28.827	69.238
28.7816	69.1497
28.81	69.1017
29.0342	69.0294
29.1297	69.0481
29.2544	69.12
29.3217	69.2456
29.31	69.3153
29.6811	69.3767
29.8164	69.4266
29.945	69.4305
30	69.4568
NaN NaN
30	67.705
30.0286	67.6947
30	67.678
NaN NaN
30	65.9526
30.0967	65.8333
30.1342	65.7192
30.1239	65.665
30.0244	65.6911
30	65.6868
NaN NaN
30	69.4568
30.0978	69.5033
30.185	69.5827
30.1427	69.6284
30.0728	69.6311
30.1033	69.6631
30.2036	69.6639
30.5292	69.5461
30.797	69.5303
30.91	69.5489
30.9548	69.6814
30.8981	69.7056
30.8569	69.7936
NaN NaN
190	65.0783
189.809	65
NaN NaN
191.025	70
191.025	68.7415
191.026	65.5
190	65.0783
NaN NaN
219	65
218.997	69.6455
NaN NaN
225	67.0035
223.836	67.0036
223.778	67.0642
223.801	67.1434
223.764	67.18
223.866	67.2264
223.909	67.3025
223.857	67.3594
223.883	67.3828
223.795	67.407
223.842	67.5077
223.759	67.6206
223.579	67.6553
223.555	67.7156
223.554	68.873
223.58	68.9
NaN NaN
225	67.0035
223.836	67.0036
223.778	67.0642
223.801	67.1434
223.764	67.1739
223.866	67.2264
223.909	67.3025
223.857	67.3594
223.884	67.3828
223.795	67.407
223.842	67.5077
223.759	67.6206
223.579	67.6553
223.555	67.7156
223.554	68.873
223.58	68.9
NaN NaN
227.575	65
227.582	65.0108
227.667	65.0347
227.618	65.085
227.46	65.0939
227.472	65.1628
227.424	65.1906
227.285	65.1556
227.212	65.1878
227.285	65.1933
227.283	65.2039
227.216	65.225
227.3	65.2292
227.359	65.2775
227.444	65.2836
227.479	65.3631
227.672	65.4347
227.726	65.547
227.826	65.5914
227.714	65.7158
227.601	65.7839
227.427	65.8486
227.474	65.8978
227.666	65.9467
227.657	65.9819
227.618	65.9925
227.489	65.9789
227.457	66.0214
227.394	66.0317
227.209	65.9631
227.183	65.92
227.094	65.9084
227.006	65.923
227.092	65.9969
227.06	66.0289
226.853	66.0247
226.716	65.9861
226.664	65.9861
226.593	65.9439
226.381	65.9656
226.397	66.0517
226.295	66.0719
226.327	66.117
226.436	66.1559
226.43	66.2783
226.383	66.3014
226.211	66.2964
226.175	66.3167
226.232	66.3731
226.25	66.4478
226.371	66.4453
226.306	66.5255
226.413	66.5647
226.306	66.5959
226.286	66.6308
226.228	66.6442
226.243	66.6853
226.16	66.7278
226.216	66.76
226.236	66.807
226.178	66.8275
226.092	66.9089
225.908	66.9553
225.954	66.9844
226.13	66.9905
226.169	67.0034
225	67.0035
NaN NaN
227.576	65
227.583	65.0108
227.667	65.0347
227.618	65.085
227.46	65.0939
227.472	65.1628
227.424	65.1906
227.285	65.1556
227.212	65.1878
227.285	65.1933
227.283	65.2039
227.216	65.225
227.301	65.2292
227.359	65.2775
227.445	65.2836
227.479	65.3631
227.672	65.4347
227.726	65.547
227.826	65.5914
227.714	65.7158
227.601	65.7839
227.427	65.8486
227.474	65.8978
227.666	65.9467
227.657	65.9819
227.618	65.9925
227.49	65.9789
227.457	66.0214
227.394	66.0317
227.209	65.9631
227.183	65.92
227.094	65.9084
227.006	65.923
227.092	65.9969
227.06	66.0289
226.853	66.0247
226.716	65.9861
226.664	65.9861
226.593	65.9439
226.381	65.9656
226.397	66.0517
226.295	66.0719
226.327	66.117
226.436	66.1559
226.43	66.2783
226.383	66.3014
226.211	66.2964
226.175	66.3167
226.232	66.3731
226.25	66.4478
226.371	66.4453
226.306	66.5255
226.413	66.5647
226.306	66.5959
226.286	66.6308
226.228	66.6442
226.243	66.6853
226.16	66.7278
226.217	66.76
226.236	66.807
226.178	66.8275
226.092	66.9089
225.908	66.9553
225.954	66.9844
226.13	66.9905
226.169	67.0034
225	67.0035
NaN NaN
14.1588	65
14.1064	64.9656
13.6625	64.5827
13.8622	64.5125
14.1164	64.4706
14.1514	64.3336
14.1466	64.1739
13.9817	64.013
13.23	64.0931
12.9572	64.0581
12.6678	63.9633
12.4845	63.8431
12.2747	63.6533
12.1395	63.5842
12.195	63.4853
11.9364	63.2722
12.1686	63.0159
12.0289	62.8925
12.0894	62.7494
12.012	62.6014
12.0478	62.5908
12.2958	62.2617
12.1244	61.7286
12.4067	61.5734
12.53	61.5661
12.8561	61.3625
12.7723	61.2008
12.7073	61.1547
12.655	61.0625
12.5673	61.0481
12.4078	61.0539
12.21	61.0025
12.6059	60.48
12.5897	60.3992
12.4878	60.2953
12.5084	60.182
12.4892	60.0983
12.3557	60
NaN NaN
29.6073	65
29.6367	64.9281
29.8047	64.7939
30	64.7952
NaN NaN
30	64.5871
29.975	64.5811
30	64.5241
NaN NaN
30	63.7456
29.9934	63.7436
30	63.7395
NaN NaN
30	61.7359
29.9914	61.7295
29.8322	61.6531
29.8092	61.6083
29.6445	61.5142
29.5255	61.4828
29.4864	61.4261
29.3481	61.3553
29.2136	61.2533
28.8128	61.1033
28.7053	61.0372
28.6389	60.9661
28.5292	60.955
28.3889	60.8867
28.2695	60.8042
28.1581	60.77
28.0939	60.7122
27.8109	60.5475
NaN NaN
27.7961	60.5456
27.7475	60.4517
27.6853	60.4334
27.7247	60.3911
27.4994	60.2553
NaN NaN
30	64.7952
30.0481	64.7955
30.1408	64.7742
30.1205	64.7305
30.1967	64.6864
30.1991	64.6503
30.1703	64.6281
30	64.5871
NaN NaN
30	64.5241
30.0027	64.5178
30.0872	64.483
30.0522	64.4047
30.1561	64.3542
30.3897	64.3095
30.4542	64.257
30.5608	64.2444
30.5772	64.2158
30.548	64.1747
30.6111	64.1017
30.5953	64.0469
30.345	63.9097
30.2636	63.8222
30	63.7456
NaN NaN
30	63.7395
30.2284	63.6005
30.3995	63.5461
30.4817	63.4786
30.7964	63.4019
30.9122	63.3536
30.9625	63.3098
31.2197	63.2231
31.2822	63.1092
31.515	62.987
31.5406	62.9342
31.582	62.9145
NaN NaN
31.5866	62.9125
31.4675	62.8064
31.2597	62.5077
31.1725	62.4759
31.1483	62.4436
30.9895	62.3611
30.9478	62.3114
30.6497	62.195
30.6264	62.1597
30.333	61.9847
30	61.7359
NaN NaN
180	60.5557
179.728	60.4092
179.014	60
NaN NaN
185	62.9953
182.449	61.8236
180.939	61.0611
180	60.5557
NaN NaN
189.809	65
189.494	64.8703
187.999	64.2089
186.525	63.6336
185.03	63.0092
185	62.9953
NaN NaN
220	60.1931
219.549	60.3098
219.479	60.2222
219.003	60.3075
219	64.9765
219	65
NaN NaN
220.948	60
220.811	60.0889
220.932	60.3523
220.323	60.3406
220.021	60.1878
220	60.1931
NaN NaN
230	63.2251
229.955	63.27
229.849	63.2658
229.868	63.3156
230	63.3511
NaN NaN
230	63.6197
229.907	63.6306
229.889	63.6645
229.917	63.6883
229.89	63.7036
229.748	63.6667
229.679	63.6958
229.717	63.7378
229.896	63.7642
229.88	63.808
229.806	63.7992
229.629	63.8439
229.478	63.935
229.419	63.9242
229.244	63.987
229.221	64.0092
229.249	64.0461
229.136	64.043
229.146	64.0725
229.052	64.1373
229.133	64.1878
229.062	64.21
229.02	64.2656
228.939	64.2795
228.998	64.3303
228.929	64.3584
228.858	64.4244
228.758	64.4308
228.611	64.4672
228.572	64.4164
228.492	64.3883
228.434	64.3872
228.407	64.3686
228.318	64.3922
228.182	64.3783
228.196	64.4381
228.312	64.4986
228.306	64.535
228.234	64.5541
228.161	64.5505
228.084	64.5825
227.953	64.6956
227.825	64.7044
227.73	64.753
227.631	64.7784
227.517	64.7842
227.429	64.7725
227.384	64.8122
227.39	64.8356
227.518	64.8769
227.492	64.9644
227.563	64.9805
227.575	65
NaN NaN
230	63.2251
229.956	63.27
229.849	63.2658
229.868	63.3156
230	63.351
NaN NaN
230	63.6197
229.907	63.6306
229.889	63.6645
229.918	63.6883
229.89	63.7036
229.748	63.6667
229.679	63.6958
229.717	63.7378
229.896	63.7642
229.886	63.8039
229.861	63.8119
229.806	63.7992
229.63	63.8439
229.478	63.935
229.419	63.9242
229.244	63.987
229.221	64.0092
229.249	64.0461
229.136	64.043
229.146	64.0725
229.052	64.1373
229.133	64.1878
229.063	64.21
229.02	64.2656
228.939	64.2795
228.998	64.3303
228.929	64.3584
228.858	64.4244
228.759	64.4308
228.611	64.4672
228.573	64.4164
228.492	64.3883
228.434	64.3872
228.407	64.3686
228.318	64.3922
228.182	64.3783
228.196	64.4381
228.312	64.4986
228.306	64.535
228.234	64.5541
228.161	64.5505
228.084	64.5825
227.954	64.6956
227.826	64.7044
227.73	64.753
227.631	64.7784
227.517	64.7842
227.429	64.7725
227.385	64.8122
227.39	64.8356
227.518	64.8769
227.492	64.9644
227.563	64.9805
227.576	65
NaN NaN
235	60.8549
234.825	60.8505
234.651	60.7833
234.431	60.825
234.288	60.8272
234.113	60.8969
234.043	60.8772
233.991	60.8033
233.893	60.817
233.893	60.8589
233.829	60.8658
233.761	60.8566
233.777	60.8028
233.727	60.7853
233.606	60.7767
233.48	60.8145
233.328	60.7436
233.224	60.7853
233.16	60.7572
233.113	60.7825
233.12	60.83
233.075	60.8622
233.101	60.9416
233.061	61.0025
233.065	61.0592
232.998	61.0642
232.944	61.04
232.898	61.0708
232.987	61.128
232.968	61.1505
232.993	61.185
232.94	61.3631
232.875	61.4011
232.858	61.4667
232.791	61.4791
232.712	61.5192
232.621	61.5072
232.45	61.5114
232.325	61.5514
232.3	61.5889
232.195	61.6111
232.098	61.6748
232.027	61.6886
231.997	61.7647
231.919	61.8492
231.871	61.8608
231.786	61.8505
231.731	61.9406
231.612	61.9939
231.625	62.0272
231.514	62.0714
231.453	62.1222
231.322	62.1253
231.235	62.0584
231.145	62.0697
231.122	62.1128
231.016	62.1361
230.877	62.1167
230.706	62.1561
230.801	62.2169
230.718	62.2672
230.689	62.3264
230.784	62.3775
230.692	62.4214
230.721	62.4559
230.797	62.4625
230.827	62.4817
230.774	62.5178
230.659	62.5378
230.582	62.585
230.432	62.5744
230.512	62.6189
230.476	62.6433
230.483	62.6725
230.429	62.7014
230.375	62.705
230.369	62.7608
230.227	62.8686
230.242	62.8878
230.297	62.8922
230.274	62.9142
230.294	62.9522
230.401	63.052
230.363	63.0803
230.26	63.0636
230.153	63.087
230.165	63.1147
230.1	63.1972
230.021	63.2036
230	63.2251
NaN NaN
230	63.3511
230.081	63.3728
230.103	63.4522
230.181	63.4775
230.102	63.5722
230.042	63.5853
230.051	63.6136
230	63.6197
NaN NaN
235	60.8549
234.825	60.8505
234.651	60.7833
234.431	60.825
234.288	60.8272
234.113	60.8969
234.043	60.8772
233.991	60.8033
233.893	60.817
233.893	60.8589
233.829	60.8658
233.761	60.8566
233.777	60.8028
233.727	60.7853
233.606	60.7767
233.48	60.8145
233.328	60.7436
233.224	60.7853
233.16	60.7572
233.113	60.7825
233.12	60.83
233.075	60.8622
233.101	60.9416
233.061	61.0025
233.065	61.0592
232.998	61.0642
232.944	61.04
232.898	61.0708
232.987	61.128
232.969	61.1505
232.993	61.185
232.941	61.3631
232.875	61.4011
232.858	61.4667
232.791	61.4791
232.712	61.5192
232.621	61.5072
232.45	61.5114
232.325	61.5514
232.3	61.5889
232.196	61.6111
232.098	61.6748
232.027	61.6886
231.997	61.7647
231.919	61.8492
231.871	61.8608
231.786	61.8505
231.731	61.9406
231.612	61.9939
231.625	62.0272
231.5	62.0794
231.453	62.1222
231.322	62.1253
231.235	62.0584
231.145	62.0697
231.122	62.1128
231.016	62.1361
230.877	62.1167
230.706	62.1561
230.801	62.2169
230.718	62.2672
230.689	62.3264
230.784	62.3775
230.692	62.4214
230.721	62.4559
230.797	62.4625
230.828	62.4817
230.774	62.5178
230.659	62.5378
230.582	62.585
230.432	62.5744
230.512	62.6189
230.476	62.6433
230.483	62.6725
230.429	62.7014
230.375	62.705
230.369	62.7608
230.227	62.8686
230.242	62.8878
230.297	62.8922
230.274	62.9142
230.294	62.9522
230.401	63.052
230.363	63.0803
230.26	63.0636
230.153	63.087
230.165	63.1147
230.1	63.1972
230.021	63.2036
230	63.2251
NaN NaN
230	63.351
230.081	63.3728
230.103	63.4522
230.181	63.4775
230.102	63.5722
230.042	63.5853
230.051	63.6136
230	63.6197
NaN NaN
236.176	60.0105
236.123	60.0417
236.03	60.015
235.971	60.023
236.026	60.098
235.804	60.3289
235.794	60.4572
235.731	60.4811
235.582	60.4791
235.541	60.5697
235.386	60.6686
235.381	60.7097
235.475	60.7489
235.523	60.7906
235.471	60.8375
235.408	60.9606
235.251	60.95
235.187	60.9725
235.122	60.9172
235.128	60.8581
235	60.8549
NaN NaN
236.176	60.0105
236.123	60.0417
236.03	60.015
235.971	60.023
236.026	60.098
235.805	60.3289
235.794	60.4572
235.731	60.4811
235.582	60.4791
235.541	60.5697
235.386	60.6686
235.381	60.7097
235.475	60.7489
235.523	60.7906
235.471	60.8375
235.408	60.9606
235.251	60.95
235.187	60.9725
235.122	60.9172
235.128	60.8581
235	60.8549
NaN NaN
295.127	60
295.094	60.0481
295.114	60.0581
295.203	60.0397
295.297	60.065
295.266	60.1033
295.401	60.1111
295.363	60.1783
295.233	60.175
295.148	60.2233
295.146	60.2617
295.276	60.2947
295.467	60.3025
295.508	60.3616
295.6	60.3714
NaN NaN
295.6	60.3714
295.508	60.3616
295.467	60.3025
295.276	60.2947
295.146	60.2617
295.148	60.2233
295.232	60.175
295.363	60.1783
295.401	60.1111
295.266	60.1033
295.297	60.065
295.203	60.0397
295.114	60.0581
295.094	60.0481
295.127	60
NaN NaN
295.127	60.3975
295.28	60.3533
295.372	60.3478
295.478	60.3053
NaN NaN
295.127	60.3975
295.28	60.3533
295.372	60.3478
295.478	60.3053
NaN NaN
8.41032	55.0864
8.48081	55.0517
8.50332	55.0014
8.50744	55
NaN NaN
12.3557	60
12.3236	59.9764
12.1478	59.8911
11.957	59.8969
11.8153	59.8458
11.8911	59.7947
11.9028	59.7078
11.8283	59.6519
11.6658	59.5953
11.7984	59.2453
11.7544	59.1881
11.7511	59.0903
11.6814	59.0253
11.6214	58.9047
11.4967	58.8847
11.4319	58.8886
11.4275	58.9922
11.3533	59.0922
11.3003	59.1064
11.1256	59.0672
11.0975	58.9925
11.0317	58.9648
10.7575	58.9136
NaN NaN
21.0539	56.0781
21.2181	56.09
21.2444	56.1683
21.3544	56.24
21.4278	56.2419
21.5625	56.2933
21.5911	56.3186
21.7094	56.3153
22.0672	56.4194
22.1544	56.4242
22.2489	56.3975
22.5192	56.4044
22.6233	56.3869
22.6914	56.3567
22.8272	56.3792
22.9414	56.4239
22.9928	56.3931
23.0375	56.3286
23.0961	56.3058
23.1803	56.3456
23.1711	56.3619
23.32	56.3803
23.5253	56.3342
23.6086	56.3642
23.7411	56.36
23.7464	56.3358
23.8422	56.3439
23.9489	56.3322
24.1633	56.2611
24.3322	56.3106
24.4494	56.2697
24.5583	56.2883
24.6533	56.3658
24.7317	56.3994
24.8644	56.4128
24.8722	56.4436
24.8997	56.4506
25	56.2956
NaN NaN
21.0539	56.0781
21.2181	56.09
21.2444	56.1683
21.3544	56.24
21.4278	56.2419
21.5625	56.2933
21.5911	56.3186
21.7094	56.3153
22.0672	56.4194
22.1544	56.4242
22.2489	56.3975
22.5192	56.4044
22.6233	56.3869
22.6914	56.3567
22.8272	56.3792
22.9414	56.4239
22.9928	56.3931
23.0375	56.3286
23.0961	56.3058
23.1803	56.3456
23.1711	56.3619
23.32	56.3803
23.5253	56.3342
23.6086	56.3642
23.7411	56.36
23.7464	56.3358
23.8422	56.3439
23.9489	56.3322
24.1633	56.2611
24.3322	56.3106
24.4494	56.2697
24.5583	56.2883
24.6533	56.3658
24.7317	56.3994
24.8644	56.4128
24.8722	56.4436
24.8997	56.4506
25	56.2956
NaN NaN
25	58.0283
24.9681	58.0144
24.8853	58.0075
24.8275	57.98
24.7542	58.0008
24.7178	57.9589
24.5536	57.9547
24.4531	57.9133
24.4203	57.8744
24.3117	57.8708
NaN NaN
22.6022	55.0722
22.5536	55.0758
22.4486	55.0508
22.2958	55.0669
22.1972	55.0617
22.0619	55.0275
22.0206	55.0494
22.0097	55.0878
21.9442	55.0778
21.8631	55.0919
21.8128	55.1183
21.7275	55.1347
21.6403	55.1847
21.5039	55.1933
21.4525	55.2144
21.3811	55.2872
21.2667	55.2489
NaN NaN
22.6285	55
22.6022	55.0719
NaN NaN
25	56.2956
25	56.2956
NaN NaN
25	56.2956
25.0472	56.2708
25.0969	56.2011
25.3275	56.1692
25.4958	56.1567
25.5461	56.1725
25.5939	56.1481
25.6906	56.15
25.715	56.09
25.7797	56.0697
25.9322	55.9806
26.0444	55.9483
26.095	55.9047
26.1908	55.8675
26.2689	55.7694
26.3297	55.7306
26.5108	55.6839
26.6136	55.6753
NaN NaN
25	56.2956
25	56.2956
NaN NaN
25	56.2956
25.0472	56.2708
25.0969	56.2011
25.3275	56.1692
25.4958	56.1567
25.5461	56.1725
25.5939	56.1481
25.6906	56.15
25.715	56.09
25.7797	56.0697
25.9322	55.9806
26.0444	55.9483
26.095	55.9047
26.1908	55.8675
26.2689	55.7694
26.3297	55.7306
26.5108	55.6839
26.6136	55.6753
NaN NaN
27.3711	57.5358
27.3383	57.5228
27.245	57.5492
27.0872	57.5622
27.0186	57.6114
26.91	57.6192
26.8908	57.6339
26.8292	57.5825
26.7608	57.5711
26.7194	57.5817
26.635	57.5558
26.6089	57.5269
26.5611	57.5361
26.5172	57.5244
26.4603	57.5706
26.2992	57.6114
26.1803	57.7219
26.0375	57.7847
26.0361	57.8481
25.8014	57.8658
25.7492	57.9311
25.6228	57.9164
25.5772	57.9422
25.5764	57.9669
25.4611	57.9944
25.4217	58.0356
25.3483	58.0367
25.295	58.0844
25.2633	58.0653
25.3	58.0142
25.2472	57.9925
25.215	58.0058
25.1797	58.0703
25.1042	58.0736
25	58.0283
NaN NaN
30	55.854
29.9283	55.8517
29.8594	55.8225
29.8231	55.7753
29.7192	55.7825
29.4939	55.6889
29.3592	55.7894
29.4069	55.8958
29.4644	55.9111
29.4122	55.9578
29.0594	56.0328
28.8694	55.9806
28.8469	55.9425
28.7542	55.9539
28.7197	55.9747
28.7022	56.0322
28.6461	56.0936
28.5208	56.1053
28.3875	56.0961
28.3536	56.0569
28.3125	56.05
28.1678	56.1494
NaN NaN
30	55.854
29.9283	55.8517
29.8594	55.8225
29.8231	55.7753
29.7192	55.7825
29.4939	55.6889
29.3592	55.7894
29.4069	55.8958
29.4644	55.9111
29.4122	55.9578
29.0594	56.0328
28.8694	55.9806
28.8469	55.9425
28.7542	55.9539
28.7197	55.9747
28.7022	56.0322
28.6461	56.0936
28.5208	56.1053
28.3875	56.0961
28.3536	56.0569
28.3125	56.05
28.1678	56.1494
NaN NaN
28.1658	56.1511
28.2378	56.2711
28.1844	56.3747
28.1897	56.4406
28.1131	56.5056
28.1525	56.5544
28.0328	56.5931
28.005	56.6914
27.8861	56.7472
27.9353	56.8272
27.8606	56.8689
27.8072	56.8789
27.64	56.8481
27.7439	56.9794
27.7775	57.0658
27.7014	57.1192
27.8464	57.17
27.8611	57.3022
27.6606	57.3975
27.5272	57.4386
27.5472	57.5364
27.3711	57.5364
NaN NaN
26.6125	55.6747
26.6267	55.5931
26.545	55.5111
26.5694	55.4683
26.5236	55.4439
26.4558	55.3414
26.5547	55.3131
26.6314	55.3311
26.7669	55.3136
26.8197	55.2811
26.7753	55.2506
26.7133	55.2431
26.6686	55.2181
26.6158	55.1247
26.4817	55.155
26.4503	55.1328
26.2842	55.1481
26.2533	55.1236
26.2194	55.03
26.1861	55
NaN NaN
26.6125	55.6747
26.6267	55.5931
26.545	55.5111
26.5694	55.4683
26.5236	55.4439
26.4558	55.3414
26.5547	55.3131
26.6314	55.3311
26.7669	55.3136
26.8197	55.2811
26.7753	55.2506
26.7133	55.2431
26.6686	55.2181
26.6158	55.1247
26.4817	55.155
26.4503	55.1328
26.2842	55.1481
26.2533	55.1236
26.2194	55.03
26.1861	55
NaN NaN
27.8442	59.1597
27.725	58.9878
27.4936	58.8819
27.4231	58.8014
27.5425	58.4139
27.5392	58.3617
27.4647	58.2978
27.4742	58.2139
27.5542	58.1328
27.6733	58.0789
27.6767	58.0508
27.6425	58.0278
27.6694	58.0097
NaN NaN
27.3711	57.5358
27.3481	57.5956
27.4058	57.6136
27.3908	57.6589
27.4131	57.6906
27.5267	57.7228
27.5164	57.7733
27.5728	57.8028
27.5458	57.8178
27.735	57.8356
27.8211	57.8658
27.8053	57.8911
27.6839	57.9264
27.6983	57.9969
27.67	58.0097
NaN NaN
27.35	55.8264
27.2822	55.7872
27.1561	55.8464
26.99	55.8347
26.85	55.7108
26.7453	55.6867
26.6617	55.7058
26.6142	55.675
NaN NaN
27.35	55.8264
27.2822	55.7872
27.1561	55.8464
26.99	55.8347
26.85	55.7108
26.7453	55.6867
26.6617	55.7058
26.6142	55.675
NaN NaN
28.1678	56.1494
28.1183	56.1672
28.0583	56.1364
27.9294	56.1133
27.8933	56.0656
27.7956	56.0253
27.7911	55.9889
27.6472	55.9242
27.6014	55.7919
NaN NaN
28.1678	56.1494
28.1183	56.1672
28.0583	56.1364
27.9294	56.1133
27.8933	56.0656
27.7956	56.0253
27.7911	55.9889
27.6472	55.9242
27.6014	55.7919
NaN NaN
27.8442	59.1597
27.8969	59.2861
28.0972	59.3081
28.0075	59.3361
28.1892	59.3525
NaN NaN
27.6014	55.7919
27.4	55.8039
27.3508	55.8264
NaN NaN
27.6014	55.7919
27.4	55.8039
27.3508	55.8264
NaN NaN
28.0158	59.4786
28.1703	59.3978
28.1892	59.3525
NaN NaN
30.9256	55.6031
30.8769	55.6192
30.7567	55.5967
30.7269	55.6564
30.6472	55.6614
30.6089	55.6814
30.6067	55.7261
30.4942	55.7639
30.4897	55.8
30.2992	55.8361
30.2261	55.8661
30.1406	55.8281
30.0147	55.8544
30	55.854
NaN NaN
30.9256	55.6031
30.8769	55.6192
30.7567	55.5967
30.7269	55.6564
30.6472	55.6614
30.6089	55.6814
30.6067	55.7261
30.4942	55.7639
30.4897	55.8
30.2992	55.8361
30.2261	55.8661
30.1406	55.8281
30.0147	55.8544
30	55.854
NaN NaN
30.95	55
30.925	55.0333
31.0078	55.0267
31.0297	55.0433
30.9872	55.1117
31.0047	55.1433
30.9133	55.2031
30.8786	55.2603
30.8136	55.2933
30.8578	55.3536
30.9394	55.3994
30.9006	55.4592
30.9394	55.4917
30.9186	55.5069
30.9256	55.6031
NaN NaN
68.2274	55
68.2594	55.0489
68.3236	55.0569
68.3308	55.0806
68.2444	55.1047
68.2103	55.1389
68.2297	55.1619
68.1997	55.1783
68.3044	55.2053
68.3131	55.1906
68.3575	55.1875
68.3889	55.2042
68.5003	55.1906
68.5683	55.2119
68.6258	55.2019
68.6389	55.2556
68.705	55.2867
68.7003	55.3333
68.7269	55.3672
NaN NaN
68.7233	55.3683
68.88	55.3428
68.9544	55.2828
69.0025	55.2875
69.0072	55.3139
69.0011	55.3536
68.9394	55.3703
68.9233	55.4242
68.9525	55.4447
69.1683	55.4006
69.1856	55.3439
69.2328	55.3325
69.3514	55.3944
69.4911	55.3575
69.6728	55.3544
69.8461	55.295
